time,motion
4390.7895,68.0
4390.822825,68.0
4390.85615,68.0
4390.889475,1.0
4390.922825,1.0
4390.95615,1.0
4390.989475,1.0
4391.022825,68.0
4391.05615,1.0
4391.089475,1.0
4391.122825,1.0
4391.15615,68.0
4391.189475,1.0
4391.222825,1.0
4391.25615,68.0
4391.289475,1.0
4391.322825,68.0
4391.35615,1.0
4391.389475,1.0
4391.422825,68.0
4391.45615,1.0
4391.489475,1.0
4391.522825,68.0
4391.55615,68.0
4391.589475,68.0
4391.622825,68.0
4391.65615,68.0
4391.689475,68.0
4391.7228,68.0
4391.75615,68.0
4391.789475,1.0
4391.8228,68.0
4391.85615,68.0
4391.889475,1.0
4391.9228,68.0
4391.95615,68.0
4391.989475,68.0
4392.0228,68.0
4392.05615,1.0
4392.089475,1.0
4392.1228,68.0
4392.15615,68.0
4392.189475,1.0
4392.2228,68.0
4392.25615,68.0
4392.289475,1.0
4392.3228,1.0
4392.35615,1.0
4392.389475,1.0
4392.4228,68.0
4392.45615,136.0
4392.489475,73.0
4392.5228,68.0
4392.556125,68.0
4392.589475,1.0
4392.6228,1.0
4392.656125,68.0
4392.689475,68.0
4392.7228,68.0
4392.756125,1.0
4392.789475,68.0
4392.8228,1.0
4392.856125,1.0
4392.889475,1.0
4392.9228,68.0
4392.956125,1.0
4392.989475,1.0
4393.0228,68.0
4393.056125,1.0
4393.089475,1.0
4393.1228,1.0
4393.156125,68.0
4393.189475,1.0
4393.2228,1.0
4393.256125,68.0
4393.289475,1.0
4393.3228,68.0
4393.356125,68.0
4393.38945,1.0
4393.4228,1.0
4393.456125,1.0
4393.48945,1.0
4393.5228,1.0
4393.556125,1.0
4393.58945,68.0
4393.6228,68.0
4393.656125,68.0
4393.68945,1.0
4393.7228,68.0
4393.756125,1.0
4393.78945,1.0
4393.8228,1.0
4393.856125,68.0
4393.88945,68.0
4393.9228,1.0
4393.956125,1.0
4393.98945,1.0
4394.0228,68.0
4394.056125,1.0
4394.08945,68.0
4394.1228,1.0
4394.156125,1.0
4394.18945,1.0
4394.222775,68.0
4394.256125,68.0
4394.28945,68.0
4394.322775,68.0
4394.356125,1.0
4394.38945,68.0
4394.422775,68.0
4394.456125,68.0
4394.48945,1.0
4394.522775,1.0
4394.556125,68.0
4394.58945,1.0
4394.622775,1.0
4394.656125,1.0
4394.68945,1.0
4394.722775,1.0
4394.756125,68.0
4394.78945,1.0
4394.822775,1.0
4394.856125,1.0
4394.88945,68.0
4394.922775,68.0
4394.956125,68.0
4394.98945,68.0
4395.022775,1.0
4395.0561,68.0
4395.08945,1.0
4395.122775,1.0
4395.1561,1.0
4395.18945,68.0
4395.222775,1.0
4395.2561,1.0
4395.28945,68.0
4395.322775,1.0
4395.3561,68.0
4395.38945,1.0
4395.422775,1.0
4395.4561,68.0
4395.48945,68.0
4395.522775,68.0
4395.5561,68.0
4395.58945,1.0
4395.622775,1.0
4395.6561,68.0
4395.68945,68.0
4395.722775,1.0
4395.7561,68.0
4395.78945,68.0
4395.822775,1.0
4395.8561,68.0
4395.889425,68.0
4395.922775,68.0
4395.9561,1.0
4395.989425,68.0
4396.022775,68.0
4396.0561,1.0
4396.089425,1.0
4396.122775,1.0
4396.1561,68.0
4396.189425,1.0
4396.222775,1.0
4396.2561,1.0
4396.289425,68.0
4396.322775,1.0
4396.3561,1.0
4396.389425,68.0
4396.422775,68.0
4396.4561,1.0
4396.489425,1.0
4396.522775,1.0
4396.5561,1.0
4396.589425,68.0
4396.622775,68.0
4396.6561,1.0
4396.689425,68.0
4396.72275,68.0
4396.7561,68.0
4396.789425,68.0
4396.82275,1.0
4396.8561,68.0
4396.889425,1.0
4396.92275,1.0
4396.9561,68.0
4396.989425,1.0
4397.02275,1.0
4397.0561,68.0
4397.089425,1.0
4397.12275,1.0
4397.1561,1.0
4397.189425,68.0
4397.22275,1.0
4397.2561,68.0
4397.289425,1.0
4397.32275,68.0
4397.3561,1.0
4397.389425,68.0
4397.42275,1.0
4397.4561,68.0
4397.489425,1.0
4397.52275,1.0
4397.556075,1.0
4397.589425,68.0
4397.62275,1.0
4397.656075,68.0
4397.689425,1.0
4397.72275,1.0
4397.756075,1.0
4397.789425,68.0
4397.82275,68.0
4397.856075,68.0
4397.889425,1.0
4397.92275,68.0
4397.956075,1.0
4397.989425,68.0
4398.02275,63.0
4398.056075,127.0
4398.089425,1.0
4398.12275,1.0
4398.156075,1.0
4398.189425,1.0
4398.22275,1.0
4398.256075,1.0
4398.289425,68.0
4398.32275,68.0
4398.356075,68.0
4398.3894,1.0
4398.42275,68.0
4398.456075,1.0
4398.4894,68.0
4398.52275,1.0
4398.556075,1.0
4398.5894,68.0
4398.62275,1.0
4398.656075,68.0
4398.6894,1.0
4398.72275,1.0
4398.756075,1.0
4398.7894,1.0
4398.82275,1.0
4398.856075,1.0
4398.8894,68.0
4398.92275,68.0
4398.956075,68.0
4398.9894,1.0
4399.02275,68.0
4399.056075,68.0
4399.0894,1.0
4399.122725,68.0
4399.156075,1.0
4399.1894,1.0
4399.222725,68.0
4399.256075,1.0
4399.2894,1.0
4399.322725,1.0
4399.356075,68.0
4399.3894,1.0
4399.422725,1.0
4399.456075,68.0
4399.4894,1.0
4399.522725,68.0
4399.556075,1.0
4399.5894,68.0
4399.622725,68.0
4399.656075,1.0
4399.6894,68.0
4399.722725,1.0
4399.756075,68.0
4399.7894,1.0
4399.822725,68.0
4399.856075,68.0
4399.8894,1.0
4399.922725,1.0
4399.956075,1.0
4399.9894,68.0
4400.022725,1.0
4400.05605,68.0
4400.0894,68.0
4400.122725,1.0
4400.15605,1.0
4400.1894,1.0
4400.222725,68.0
4400.25605,68.0
4400.2894,1.0
4400.322725,68.0
4400.35605,1.0
4400.3894,68.0
4400.422725,68.0
4400.45605,1.0
4400.4894,1.0
4400.522725,1.0
4400.55605,1.0
4400.5894,1.0
4400.622725,68.0
4400.65605,68.0
4400.6894,1.0
4400.722725,68.0
4400.75605,68.0
4400.7894,68.0
4400.822725,1.0
4400.85605,68.0
4400.889375,1.0
4400.922725,68.0
4400.95605,68.0
4400.989375,68.0
4401.022725,68.0
4401.05605,68.0
4401.089375,68.0
4401.122725,1.0
4401.15605,1.0
4401.189375,1.0
4401.222725,1.0
4401.25605,63.0
4401.289375,63.0
4401.322725,1.0
4401.35605,68.0
4401.389375,68.0
4401.422725,68.0
4401.45605,68.0
4401.489375,1.0
4401.522725,68.0
4401.55605,1.0
4401.589375,1.0
4401.622725,1.0
4401.65605,1.0
4401.689375,1.0
4401.7227,1.0
4401.75605,1.0
4401.789375,68.0
4401.8227,68.0
4401.85605,68.0
4401.889375,68.0
4401.9227,1.0
4401.95605,1.0
4401.989375,1.0
4402.0227,1.0
4402.05605,68.0
4402.089375,1.0
4402.1227,1.0
4402.15605,1.0
4402.189375,1.0
4402.2227,68.0
4402.25605,68.0
4402.289375,1.0
4402.3227,68.0
4402.35605,68.0
4402.389375,1.0
4402.4227,68.0
4402.45605,68.0
4402.489375,1.0
4402.5227,68.0
4402.556025,68.0
4402.589375,1.0
4402.6227,68.0
4402.656025,1.0
4402.689375,68.0
4402.7227,1.0
4402.756025,68.0
4402.789375,1.0
4402.8227,68.0
4402.856025,68.0
4402.889375,1.0
4402.9227,1.0
4402.956025,68.0
4402.989375,1.0
4403.0227,68.0
4403.056025,1.0
4403.089375,1.0
4403.1227,1.0
4403.156025,1.0
4403.189375,68.0
4403.2227,1.0
4403.256025,68.0
4403.289375,1.0
4403.3227,1.0
4403.356025,68.0
4403.38935,1.0
4403.4227,68.0
4403.456025,68.0
4403.48935,1.0
4403.5227,68.0
4403.556025,1.0
4403.58935,1.0
4403.6227,1.0
4403.656025,68.0
4403.68935,68.0
4403.7227,68.0
4403.756025,1.0
4403.78935,68.0
4403.8227,68.0
4403.856025,1.0
4403.88935,1.0
4403.9227,68.0
4403.956025,1.0
4403.98935,1.0
4404.0227,68.0
4404.056025,68.0
4404.08935,68.0
4404.1227,1.0
4404.156025,68.0
4404.18935,1.0
4404.222675,68.0
4404.256025,1.0
4404.28935,68.0
4404.322675,68.0
4404.356025,68.0
4404.38935,1.0
4404.422675,1.0
4404.456025,68.0
4404.48935,68.0
4404.522675,1.0
4404.556025,68.0
4404.58935,1.0
4404.622675,1.0
4404.656025,1.0
4404.68935,1.0
4404.722675,68.0
4404.756025,1.0
4404.78935,1.0
4404.822675,1.0
4404.856025,68.0
4404.88935,68.0
4404.922675,1.0
4404.956,1.0
4404.98935,1.0
4405.022675,68.0
4405.056,1.0
4405.08935,1.0
4405.122675,68.0
4405.156,1.0
4405.18935,1.0
4405.222675,68.0
4405.256,68.0
4405.28935,1.0
4405.322675,68.0
4405.356,1.0
4405.38935,68.0
4405.422675,68.0
4405.456,68.0
4405.48935,127.0
4405.522675,63.0
4405.556,68.0
4405.58935,1.0
4405.622675,1.0
4405.656,1.0
4405.68935,68.0
4405.722675,68.0
4405.756,1.0
4405.78935,68.0
4405.822675,68.0
4405.856,68.0
4405.889325,68.0
4405.922675,68.0
4405.956,1.0
4405.989325,68.0
4406.022675,1.0
4406.056,68.0
4406.089325,1.0
4406.122675,1.0
4406.156,68.0
4406.189325,68.0
4406.222675,68.0
4406.256,1.0
4406.289325,1.0
4406.322675,68.0
4406.356,68.0
4406.389325,1.0
4406.422675,1.0
4406.456,1.0
4406.489325,1.0
4406.522675,1.0
4406.556,68.0
4406.589325,1.0
4406.622675,68.0
4406.656,68.0
4406.689325,68.0
4406.72265,1.0
4406.756,1.0
4406.789325,1.0
4406.82265,1.0
4406.856,68.0
4406.889325,68.0
4406.92265,1.0
4406.956,68.0
4406.989325,68.0
4407.02265,68.0
4407.056,68.0
4407.089325,1.0
4407.12265,1.0
4407.156,1.0
4407.189325,1.0
4407.22265,68.0
4407.256,68.0
4407.289325,1.0
4407.32265,1.0
4407.356,1.0
4407.389325,1.0
4407.42265,68.0
4407.456,1.0
4407.489325,1.0
4407.52265,1.0
4407.555975,1.0
4407.589325,68.0
4407.62265,68.0
4407.655975,1.0
4407.689325,68.0
4407.72265,1.0
4407.755975,68.0
4407.789325,68.0
4407.82265,1.0
4407.855975,68.0
4407.889325,1.0
4407.92265,68.0
4407.955975,1.0
4407.989325,1.0
4408.02265,1.0
4408.055975,1.0
4408.089325,1.0
4408.12265,68.0
4408.155975,68.0
4408.189325,1.0
4408.22265,68.0
4408.255975,68.0
4408.289325,68.0
4408.32265,68.0
4408.355975,1.0
4408.3893,68.0
4408.42265,68.0
4408.455975,1.0
4408.4893,1.0
4408.52265,1.0
4408.555975,1.0
4408.5893,1.0
4408.62265,1.0
4408.655975,68.0
4408.6893,1.0
4408.72265,68.0
4408.755975,1.0
4408.7893,1.0
4408.82265,1.0
4408.855975,1.0
4408.8893,1.0
4408.92265,68.0
4408.955975,68.0
4408.9893,1.0
4409.02265,1.0
4409.055975,1.0
4409.0893,68.0
4409.12265,1.0
4409.155975,68.0
4409.1893,1.0
4409.222625,68.0
4409.255975,68.0
4409.2893,1.0
4409.322625,68.0
4409.355975,1.0
4409.3893,68.0
4409.422625,1.0
4409.455975,1.0
4409.4893,68.0
4409.522625,68.0
4409.555975,1.0
4409.5893,1.0
4409.622625,1.0
4409.655975,1.0
4409.6893,1.0
4409.722625,1.0
4409.755975,1.0
4409.7893,1.0
4409.822625,68.0
4409.855975,1.0
4409.8893,68.0
4409.922625,1.0
4409.955975,1.0
4409.9893,68.0
4410.022625,68.0
4410.05595,1.0
4410.0893,1.0
4410.122625,1.0
4410.15595,1.0
4410.1893,1.0
4410.222625,1.0
4410.25595,68.0
4410.2893,68.0
4410.322625,1.0
4410.35595,1.0
4410.3893,68.0
4410.422625,1.0
4410.45595,68.0
4410.4893,1.0
4410.522625,68.0
4410.55595,1.0
4410.5893,68.0
4410.622625,68.0
4410.65595,68.0
4410.6893,1.0
4410.722625,1.0
4410.75595,68.0
4410.7893,68.0
4410.822625,1.0
4410.85595,1.0
4410.889275,1.0
4410.922625,1.0
4410.95595,68.0
4410.989275,68.0
4411.022625,68.0
4411.05595,1.0
4411.089275,68.0
4411.122625,1.0
4411.15595,1.0
4411.189275,1.0
4411.222625,68.0
4411.25595,1.0
4411.289275,68.0
4411.322625,1.0
4411.35595,68.0
4411.389275,68.0
4411.422625,1.0
4411.45595,1.0
4411.489275,1.0
4411.522625,1.0
4411.55595,1.0
4411.589275,68.0
4411.622625,68.0
4411.65595,1.0
4411.689275,1.0
4411.7226,68.0
4411.75595,1.0
4411.789275,1.0
4411.8226,68.0
4411.85595,1.0
4411.889275,1.0
4411.9226,1.0
4411.95595,1.0
4411.989275,1.0
4412.0226,68.0
4412.05595,1.0
4412.089275,68.0
4412.1226,68.0
4412.15595,68.0
4412.189275,1.0
4412.2226,1.0
4412.25595,1.0
4412.289275,68.0
4412.3226,1.0
4412.35595,1.0
4412.389275,1.0
4412.4226,1.0
4412.45595,1.0
4412.489275,68.0
4412.5226,68.0
4412.555925,68.0
4412.589275,1.0
4412.6226,1.0
4412.655925,1.0
4412.689275,68.0
4412.7226,68.0
4412.755925,1.0
4412.789275,68.0
4412.8226,1.0
4412.855925,68.0
4412.889275,1.0
4412.9226,1.0
4412.955925,1.0
4412.989275,68.0
4413.0226,68.0
4413.055925,1.0
4413.089275,1.0
4413.1226,1.0
4413.155925,1.0
4413.189275,1.0
4413.2226,68.0
4413.255925,68.0
4413.289275,1.0
4413.3226,68.0
4413.355925,68.0
4413.38925,1.0
4413.4226,1.0
4413.455925,1.0
4413.48925,1.0
4413.5226,68.0
4413.555925,1.0
4413.58925,1.0
4413.6226,68.0
4413.655925,68.0
4413.68925,68.0
4413.7226,1.0
4413.755925,1.0
4413.78925,1.0
4413.8226,1.0
4413.855925,68.0
4413.88925,1.0
4413.9226,68.0
4413.955925,1.0
4413.98925,1.0
4414.0226,1.0
4414.055925,1.0
4414.08925,1.0
4414.1226,1.0
4414.155925,68.0
4414.18925,1.0
4414.222575,68.0
4414.255925,1.0
4414.28925,1.0
4414.322575,1.0
4414.355925,1.0
4414.38925,1.0
4414.422575,68.0
4414.455925,1.0
4414.48925,1.0
4414.522575,68.0
4414.555925,1.0
4414.58925,1.0
4414.622575,68.0
4414.655925,1.0
4414.68925,1.0
4414.722575,1.0
4414.755925,68.0
4414.78925,68.0
4414.822575,68.0
4414.855925,1.0
4414.88925,1.0
4414.922575,1.0
4414.955925,1.0
4414.98925,1.0
4415.022575,1.0
4415.0559,1.0
4415.08925,1.0
4415.122575,68.0
4415.1559,68.0
4415.18925,1.0
4415.222575,1.0
4415.2559,68.0
4415.28925,68.0
4415.322575,1.0
4415.3559,68.0
4415.38925,68.0
4415.422575,1.0
4415.4559,1.0
4415.48925,1.0
4415.522575,1.0
4415.5559,1.0
4415.58925,1.0
4415.622575,1.0
4415.6559,1.0
4415.68925,68.0
4415.722575,1.0
4415.7559,68.0
4415.78925,1.0
4415.822575,68.0
4415.8559,68.0
4415.889225,1.0
4415.922575,1.0
4415.9559,1.0
4415.989225,1.0
4416.022575,1.0
4416.0559,1.0
4416.089225,1.0
4416.122575,1.0
4416.1559,1.0
4416.189225,1.0
4416.222575,1.0
4416.2559,1.0
4416.289225,1.0
4416.322575,1.0
4416.3559,1.0
4416.389225,68.0
4416.422575,68.0
4416.4559,68.0
4416.489225,68.0
4416.522575,1.0
4416.5559,68.0
4416.589225,68.0
4416.622575,1.0
4416.6559,1.0
4416.689225,1.0
4416.72255,1.0
4416.7559,68.0
4416.789225,68.0
4416.82255,1.0
4416.8559,1.0
4416.889225,1.0
4416.92255,1.0
4416.9559,1.0
4416.989225,1.0
4417.02255,68.0
4417.0559,68.0
4417.089225,1.0
4417.12255,1.0
4417.1559,1.0
4417.189225,1.0
4417.22255,1.0
4417.2559,68.0
4417.289225,68.0
4417.32255,1.0
4417.3559,68.0
4417.389225,1.0
4417.42255,68.0
4417.4559,68.0
4417.489225,1.0
4417.52255,68.0
4417.555875,1.0
4417.589225,1.0
4417.62255,68.0
4417.655875,1.0
4417.689225,68.0
4417.72255,1.0
4417.755875,68.0
4417.789225,68.0
4417.82255,68.0
4417.855875,1.0
4417.889225,68.0
4417.92255,1.0
4417.955875,1.0
4417.989225,68.0
4418.02255,68.0
4418.055875,68.0
4418.089225,68.0
4418.12255,68.0
4418.155875,1.0
4418.189225,68.0
4418.22255,1.0
4418.255875,1.0
4418.2892,1.0
4418.32255,1.0
4418.355875,1.0
4418.3892,1.0
4418.42255,1.0
4418.455875,1.0
4418.4892,1.0
4418.52255,1.0
4418.555875,1.0
4418.5892,1.0
4418.62255,1.0
4418.655875,1.0
4418.6892,68.0
4418.72255,68.0
4418.755875,68.0
4418.7892,68.0
4418.82255,1.0
4418.855875,1.0
4418.8892,1.0
4418.92255,1.0
4418.955875,68.0
4418.9892,1.0
4419.02255,68.0
4419.055875,68.0
4419.0892,1.0
4419.12255,1.0
4419.155875,68.0
4419.1892,1.0
4419.222525,1.0
4419.255875,68.0
4419.2892,1.0
4419.322525,1.0
4419.355875,68.0
4419.3892,1.0
4419.422525,1.0
4419.455875,68.0
4419.4892,68.0
4419.522525,1.0
4419.555875,1.0
4419.5892,1.0
4419.622525,1.0
4419.655875,1.0
4419.6892,1.0
4419.722525,1.0
4419.755875,1.0
4419.7892,68.0
4419.822525,68.0
4419.855875,68.0
4419.8892,1.0
4419.922525,1.0
4419.955875,68.0
4419.9892,68.0
4420.022525,68.0
4420.05585,1.0
4420.0892,1.0
4420.122525,68.0
4420.15585,68.0
4420.1892,68.0
4420.222525,68.0
4420.25585,1.0
4420.2892,1.0
4420.322525,68.0
4420.35585,68.0
4420.3892,1.0
4420.422525,68.0
4420.45585,1.0
4420.4892,68.0
4420.522525,68.0
4420.55585,68.0
4420.5892,1.0
4420.622525,68.0
4420.65585,136.0
4420.6892,73.0
4420.722525,1.0
4420.75585,1.0
4420.7892,1.0
4420.822525,1.0
4420.85585,68.0
4420.889175,68.0
4420.922525,68.0
4420.95585,68.0
4420.989175,1.0
4421.022525,1.0
4421.05585,1.0
4421.089175,1.0
4421.122525,1.0
4421.15585,68.0
4421.189175,68.0
4421.222525,68.0
4421.25585,1.0
4421.289175,68.0
4421.322525,1.0
4421.35585,68.0
4421.389175,1.0
4421.422525,1.0
4421.45585,68.0
4421.489175,1.0
4421.522525,1.0
4421.55585,1.0
4421.589175,1.0
4421.622525,1.0
4421.65585,68.0
4421.689175,68.0
4421.7225,68.0
4421.75585,1.0
4421.789175,68.0
4421.8225,1.0
4421.85585,68.0
4421.889175,68.0
4421.9225,1.0
4421.95585,68.0
4421.989175,68.0
4422.0225,1.0
4422.05585,1.0
4422.089175,1.0
4422.1225,1.0
4422.15585,1.0
4422.189175,1.0
4422.2225,68.0
4422.25585,68.0
4422.289175,1.0
4422.3225,1.0
4422.35585,1.0
4422.389175,1.0
4422.4225,1.0
4422.45585,68.0
4422.489175,1.0
4422.5225,68.0
4422.555825,68.0
4422.589175,68.0
4422.6225,1.0
4422.655825,68.0
4422.689175,68.0
4422.7225,1.0
4422.755825,68.0
4422.789175,68.0
4422.8225,1.0
4422.855825,68.0
4422.889175,1.0
4422.9225,1.0
4422.955825,68.0
4422.989175,1.0
4423.0225,68.0
4423.055825,68.0
4423.089175,1.0
4423.1225,1.0
4423.155825,1.0
4423.189175,1.0
4423.2225,68.0
4423.255825,68.0
4423.289175,1.0
4423.3225,1.0
4423.355825,1.0
4423.38915,1.0
4423.4225,68.0
4423.455825,68.0
4423.48915,68.0
4423.5225,1.0
4423.555825,68.0
4423.58915,1.0
4423.6225,68.0
4423.655825,68.0
4423.68915,1.0
4423.7225,68.0
4423.755825,68.0
4423.78915,1.0
4423.8225,1.0
4423.855825,68.0
4423.88915,1.0
4423.9225,1.0
4423.955825,68.0
4423.98915,68.0
4424.0225,68.0
4424.055825,1.0
4424.08915,1.0
4424.122475,1.0
4424.155825,68.0
4424.18915,68.0
4424.222475,68.0
4424.255825,68.0
4424.28915,1.0
4424.322475,1.0
4424.355825,1.0
4424.38915,68.0
4424.422475,68.0
4424.455825,68.0
4424.48915,1.0
4424.522475,1.0
4424.555825,1.0
4424.58915,68.0
4424.622475,1.0
4424.655825,1.0
4424.68915,68.0
4424.722475,68.0
4424.755825,68.0
4424.78915,68.0
4424.822475,1.0
4424.855825,68.0
4424.88915,1.0
4424.922475,68.0
4424.955825,1.0
4424.98915,1.0
4425.022475,68.0
4425.0558,1.0
4425.08915,1.0
4425.122475,68.0
4425.1558,1.0
4425.18915,1.0
4425.222475,1.0
4425.2558,68.0
4425.28915,1.0
4425.322475,68.0
4425.3558,1.0
4425.38915,1.0
4425.422475,1.0
4425.4558,68.0
4425.48915,68.0
4425.522475,1.0
4425.5558,68.0
4425.58915,1.0
4425.622475,68.0
4425.6558,68.0
4425.68915,68.0
4425.722475,1.0
4425.7558,1.0
4425.78915,68.0
4425.822475,1.0
4425.8558,1.0
4425.889125,68.0
4425.922475,1.0
4425.9558,1.0
4425.989125,68.0
4426.022475,68.0
4426.0558,1.0
4426.089125,1.0
4426.122475,1.0
4426.1558,1.0
4426.189125,1.0
4426.222475,1.0
4426.2558,1.0
4426.289125,68.0
4426.322475,68.0
4426.3558,1.0
4426.389125,1.0
4426.422475,68.0
4426.4558,68.0
4426.489125,1.0
4426.522475,1.0
4426.5558,68.0
4426.589125,68.0
4426.622475,1.0
4426.6558,1.0
4426.689125,68.0
4426.72245,68.0
4426.7558,1.0
4426.789125,1.0
4426.82245,1.0
4426.8558,68.0
4426.889125,68.0
4426.92245,1.0
4426.9558,1.0
4426.989125,1.0
4427.02245,68.0
4427.0558,68.0
4427.089125,1.0
4427.12245,1.0
4427.1558,1.0
4427.189125,1.0
4427.22245,68.0
4427.2558,1.0
4427.289125,68.0
4427.32245,68.0
4427.3558,68.0
4427.389125,68.0
4427.42245,68.0
4427.4558,68.0
4427.489125,68.0
4427.52245,68.0
4427.555775,1.0
4427.589125,68.0
4427.62245,1.0
4427.655775,1.0
4427.689125,1.0
4427.72245,68.0
4427.755775,68.0
4427.789125,1.0
4427.82245,1.0
4427.855775,1.0
4427.889125,1.0
4427.92245,68.0
4427.955775,68.0
4427.989125,1.0
4428.02245,68.0
4428.055775,68.0
4428.089125,1.0
4428.12245,68.0
4428.155775,68.0
4428.189125,1.0
4428.22245,1.0
4428.255775,68.0
4428.289125,68.0
4428.32245,1.0
4428.355775,1.0
4428.3891,1.0
4428.42245,1.0
4428.455775,1.0
4428.4891,1.0
4428.52245,1.0
4428.555775,1.0
4428.5891,1.0
4428.62245,1.0
4428.655775,68.0
4428.6891,68.0
4428.72245,1.0
4428.755775,1.0
4428.7891,1.0
4428.82245,1.0
4428.855775,1.0
4428.8891,68.0
4428.92245,68.0
4428.955775,1.0
4428.9891,1.0
4429.02245,68.0
4429.055775,68.0
4429.0891,1.0
4429.12245,1.0
4429.155775,1.0
4429.1891,1.0
4429.222425,1.0
4429.255775,68.0
4429.2891,68.0
4429.322425,1.0
4429.355775,1.0
4429.3891,1.0
4429.422425,1.0
4429.455775,1.0
4429.4891,1.0
4429.522425,1.0
4429.555775,68.0
4429.5891,68.0
4429.622425,1.0
4429.655775,1.0
4429.6891,68.0
4429.722425,68.0
4429.755775,1.0
4429.7891,1.0
4429.822425,68.0
4429.855775,1.0
4429.8891,1.0
4429.922425,68.0
4429.955775,68.0
4429.9891,68.0
4430.022425,1.0
4430.05575,1.0
4430.0891,1.0
4430.122425,1.0
4430.15575,68.0
4430.1891,68.0
4430.222425,1.0
4430.25575,1.0
4430.2891,1.0
4430.322425,1.0
4430.35575,1.0
4430.3891,68.0
4430.422425,68.0
4430.45575,1.0
4430.4891,1.0
4430.522425,1.0
4430.55575,1.0
4430.5891,1.0
4430.622425,1.0
4430.65575,1.0
4430.6891,1.0
4430.722425,1.0
4430.75575,1.0
4430.7891,1.0
4430.822425,68.0
4430.85575,1.0
4430.889075,68.0
4430.922425,1.0
4430.95575,1.0
4430.989075,68.0
4431.022425,68.0
4431.05575,1.0
4431.089075,1.0
4431.122425,1.0
4431.15575,1.0
4431.189075,1.0
4431.222425,68.0
4431.25575,68.0
4431.289075,1.0
4431.322425,1.0
4431.35575,1.0
4431.389075,1.0
4431.422425,1.0
4431.45575,68.0
4431.489075,1.0
4431.522425,1.0
4431.55575,68.0
4431.589075,1.0
4431.622425,1.0
4431.65575,68.0
4431.689075,68.0
4431.7224,1.0
4431.75575,1.0
4431.789075,1.0
4431.8224,1.0
4431.85575,1.0
4431.889075,68.0
4431.9224,68.0
4431.95575,1.0
4431.989075,1.0
4432.0224,1.0
4432.05575,1.0
4432.089075,1.0
4432.1224,1.0
4432.15575,1.0
4432.189075,1.0
4432.2224,68.0
4432.25575,68.0
4432.289075,1.0
4432.3224,68.0
4432.35575,68.0
4432.389075,68.0
4432.4224,68.0
4432.45575,1.0
4432.489075,1.0
4432.5224,1.0
4432.555725,68.0
4432.589075,1.0
4432.6224,1.0
4432.655725,68.0
4432.689075,68.0
4432.7224,68.0
4432.755725,1.0
4432.789075,68.0
4432.8224,1.0
4432.855725,68.0
4432.889075,68.0
4432.9224,68.0
4432.955725,1.0
4432.989075,1.0
4433.0224,68.0
4433.055725,1.0
4433.089075,1.0
4433.1224,68.0
4433.155725,68.0
4433.189075,68.0
4433.2224,1.0
4433.255725,1.0
4433.289075,1.0
4433.3224,1.0
4433.355725,1.0
4433.38905,1.0
4433.4224,1.0
4433.455725,1.0
4433.48905,1.0
4433.5224,1.0
4433.555725,1.0
4433.58905,68.0
4433.6224,1.0
4433.655725,68.0
4433.68905,1.0
4433.7224,1.0
4433.755725,1.0
4433.78905,1.0
4433.8224,1.0
4433.855725,1.0
4433.88905,68.0
4433.9224,1.0
4433.955725,1.0
4433.98905,1.0
4434.0224,68.0
4434.055725,1.0
4434.08905,1.0
4434.1224,1.0
4434.155725,1.0
4434.18905,1.0
4434.222375,1.0
4434.255725,1.0
4434.28905,1.0
4434.322375,1.0
4434.355725,1.0
4434.38905,1.0
4434.422375,68.0
4434.455725,1.0
4434.48905,68.0
4434.522375,1.0
4434.555725,68.0
4434.58905,1.0
4434.622375,68.0
4434.655725,68.0
4434.68905,1.0
4434.722375,68.0
4434.755725,1.0
4434.78905,1.0
4434.822375,1.0
4434.855725,1.0
4434.88905,1.0
4434.922375,1.0
4434.955725,1.0
4434.98905,1.0
4435.022375,1.0
4435.0557,68.0
4435.08905,1.0
4435.122375,68.0
4435.1557,1.0
4435.18905,68.0
4435.222375,68.0
4435.2557,1.0
4435.28905,1.0
4435.322375,1.0
4435.3557,1.0
4435.38905,68.0
4435.422375,68.0
4435.4557,1.0
4435.48905,68.0
4435.522375,68.0
4435.5557,68.0
4435.58905,1.0
4435.622375,1.0
4435.6557,1.0
4435.68905,68.0
4435.722375,68.0
4435.7557,1.0
4435.78905,68.0
4435.822375,1.0
4435.8557,1.0
4435.889025,1.0
4435.922375,1.0
4435.9557,1.0
4435.989025,1.0
4436.022375,68.0
4436.0557,68.0
4436.089025,1.0
4436.122375,68.0
4436.1557,1.0
4436.189025,68.0
4436.222375,1.0
4436.2557,1.0
4436.289025,1.0
4436.322375,1.0
4436.3557,68.0
4436.389025,68.0
4436.422375,1.0
4436.4557,1.0
4436.489025,1.0
4436.522375,1.0
4436.5557,1.0
4436.589025,68.0
4436.622375,68.0
4436.6557,68.0
4436.689025,68.0
4436.72235,1.0
4436.7557,1.0
4436.789025,1.0
4436.82235,68.0
4436.8557,68.0
4436.889025,68.0
4436.92235,1.0
4436.9557,1.0
4436.989025,68.0
4437.02235,1.0
4437.0557,1.0
4437.089025,1.0
4437.12235,68.0
4437.1557,68.0
4437.189025,1.0
4437.22235,68.0
4437.2557,63.0
4437.289025,63.0
4437.32235,68.0
4437.3557,136.0
4437.389025,1.0
4437.42235,1.0
4437.455675,1.0
4437.489025,1.0
